Date,Open,High,Low,Close,Adj Close,Volume
2020-07-02,7292.700195,7538.200195,7292.700195,7498.600098,7498.600098,310243600
2020-07-03,7510.299805,7520.600098,7374.899902,7403.500000,7403.500000,181467000
2020-07-06,7566.500000,7632.299805,7517.299805,7556.200195,7556.200195,253508300
2020-07-07,7491.500000,7511.299805,7441.299805,7447.399902,7447.399902,191351100
2020-07-08,7361.000000,7382.700195,7307.399902,7326.399902,7326.399902,213489300
2020-07-09,7369.899902,7383.500000,7221.100098,7236.899902,7236.899902,176465600
2020-07-10,7198.399902,7324.299805,7183.200195,7321.100098,7321.100098,182314500
2020-07-13,7403.200195,7452.100098,7345.899902,7426.899902,7426.899902,179024200
2020-07-14,7344.399902,7352.000000,7268.399902,7352.000000,7352.000000,201386900
2020-07-15,7416.100098,7529.600098,7317.600098,7487.600098,7487.600098,262957900
2020-07-16,7438.799805,7498.000000,7425.299805,7474.700195,7474.700195,178623900
2020-07-17,7474.100098,7485.000000,7395.799805,7440.399902,7440.399902,196831900
2020-07-20,7442.500000,7495.500000,7365.100098,7478.000000,7478.000000,148683100
2020-07-21,7554.200195,7654.799805,7473.500000,7494.500000,7494.500000,300453100
2020-07-22,7474.700195,7498.600098,7368.200195,7390.100098,7390.100098,192701200
2020-07-23,7434.700195,7442.200195,7357.200195,7384.899902,7384.899902,167589000
2020-07-24,7301.799805,7322.700195,7241.100098,7294.700195,7294.700195,183906100
2020-07-27,7267.799805,7268.000000,7141.299805,7170.600098,7170.600098,232707600
2020-07-28,7191.899902,7257.299805,7170.600098,7246.399902,7246.399902,162297200
2020-07-29,7247.600098,7260.200195,7171.299805,7206.200195,7206.200195,210361700
2020-07-30,7192.299805,7192.700195,6924.700195,6996.600098,6996.600098,324376500
2020-07-31,7025.200195,7049.500000,6877.399902,6877.399902,6877.399902,312298100
2020-08-03,6867.399902,6983.299805,6788.899902,6975.000000,6975.000000,282337300
2020-08-04,7003.000000,7064.799805,6955.399902,7021.600098,7021.600098,225242000
2020-08-05,7073.200195,7123.500000,7027.700195,7039.700195,7039.700195,208795900
2020-08-06,7022.100098,7046.100098,6917.000000,6957.899902,6957.899902,205847300
2020-08-07,6929.100098,6961.799805,6876.700195,6950.500000,6950.500000,184151000
2020-08-10,7004.399902,7053.899902,6957.000000,7053.899902,7053.899902,208030800
2020-08-11,7104.000000,7290.100098,7104.000000,7263.500000,7263.500000,271632300
2020-08-12,7250.299805,7317.899902,7225.700195,7296.000000,7296.000000,219850300
2020-08-13,7267.899902,7321.899902,7240.799805,7250.500000,7250.500000,159766300
2020-08-14,7224.100098,7227.600098,7064.000000,7154.299805,7154.299805,175803800
2020-08-17,7141.500000,7173.299805,7064.100098,7090.100098,7090.100098,131241200
2020-08-18,7065.700195,7165.600098,7024.399902,7043.500000,7043.500000,142775200
2020-08-19,7039.100098,7094.299805,7002.799805,7094.299805,7094.299805,132230000
2020-08-20,7011.399902,7034.500000,6974.899902,6993.299805,6993.299805,155668600
2020-08-21,7016.700195,7025.899902,6900.500000,6982.100098,6982.100098,171116500
2020-08-24,7044.200195,7120.799805,7037.299805,7109.100098,7109.100098,147789200
2020-08-25,7147.899902,7215.100098,7103.200195,7108.399902,7108.399902,189748500
2020-08-26,7088.399902,7136.500000,7070.399902,7123.000000,7123.000000,122064500
2020-08-27,7114.100098,7130.200195,7029.200195,7090.700195,7090.700195,162183000
2020-08-28,7114.700195,7162.899902,7055.100098,7133.000000,7133.000000,193354900
2020-08-31,7174.299805,7198.299805,6960.000000,6969.500000,6969.500000,205260600
2020-09-01,7038.500000,7042.000000,6903.000000,6956.899902,6956.899902,226079800
2020-09-02,6973.100098,7046.100098,6963.899902,6996.899902,6996.899902,208505300
2020-09-03,7065.200195,7159.600098,6971.200195,7006.000000,7006.000000,246671100
2020-09-04,7015.700195,7133.399902,6954.700195,6989.700195,6989.700195,462539100
2020-09-07,7032.799805,7098.000000,7013.000000,7080.700195,7080.700195,257575100
2020-09-08,7087.899902,7102.600098,6899.000000,6955.000000,6955.000000,246699200
2020-09-09,6946.399902,7038.600098,6938.899902,7020.899902,7020.899902,202896600
2020-09-10,7020.600098,7050.899902,6967.399902,6999.200195,6999.200195,211096000
2020-09-11,6989.399902,7000.899902,6910.399902,6943.200195,6943.200195,209115200
2020-09-14,6989.799805,7005.700195,6935.000000,6951.100098,6951.100098,199767400
2020-09-15,6958.899902,7064.000000,6954.799805,7036.000000,7036.000000,204185200
2020-09-16,7048.299805,7110.799805,7020.700195,7110.799805,7110.799805,239805900
2020-09-17,7027.100098,7101.799805,7013.799805,7086.200195,7086.200195,214242300
2020-09-18,7073.799805,7075.299805,6923.600098,6929.799805,6929.799805,975212000
2020-09-21,6892.899902,6892.899902,6678.799805,6692.299805,6692.299805,384701000
2020-09-22,6752.899902,6758.000000,6645.600098,6648.600098,6648.600098,286493700
2020-09-23,6717.799805,6781.100098,6654.200195,6654.200195,6654.200195,294826200
2020-09-24,6577.600098,6705.700195,6562.600098,6643.399902,6643.399902,285830200
2020-09-25,6647.399902,6681.899902,6552.299805,6628.299805,6628.299805,263364400
2020-09-28,6709.200195,6798.899902,6681.399902,6791.500000,6791.500000,212053800
2020-09-29,6769.500000,6790.700195,6713.600098,6713.600098,6713.600098,198774100
2020-09-30,6663.600098,6771.100098,6639.700195,6716.600098,6716.600098,247927500
2020-10-01,6789.100098,6800.799805,6701.200195,6730.700195,6730.700195,227516000
2020-10-02,6675.399902,6754.500000,6648.899902,6754.500000,6754.500000,227139400
2020-10-05,6814.500000,6851.000000,6794.100098,6837.899902,6837.899902,237493400
2020-10-06,6860.100098,6975.399902,6838.799805,6936.200195,6936.200195,265233500
2020-10-07,6920.200195,6952.600098,6887.100098,6910.100098,6910.100098,207416200
2020-10-08,6953.200195,7018.799805,6951.700195,6992.799805,6992.799805,202093000
2020-10-09,6992.899902,7024.600098,6936.700195,6950.899902,6950.899902,182746300
2020-10-12,6968.799805,6979.899902,6924.799805,6951.000000,6951.000000,167258200
2020-10-13,6945.200195,6960.600098,6854.600098,6875.200195,6875.200195,205874300
2020-10-14,6880.399902,6946.799805,6846.500000,6916.600098,6916.600098,178694400
2020-10-15,6840.200195,6842.299805,6763.000000,6816.799805,6816.799805,237247000
2020-10-16,6851.899902,6877.000000,6784.600098,6849.700195,6849.700195,234162000
2020-10-19,6882.100098,6932.799805,6816.399902,6860.200195,6860.200195,173622600
2020-10-20,6834.799805,6972.100098,6826.700195,6927.299805,6927.299805,221477800
2020-10-21,6961.500000,6962.200195,6806.100098,6811.500000,6811.500000,207333200
2020-10-22,6775.200195,6839.500000,6709.299805,6796.600098,6796.600098,212045300
2020-10-23,6802.100098,6902.000000,6791.899902,6893.399902,6893.399902,221927800
2020-10-26,6797.899902,6904.200195,6789.700195,6796.899902,6796.899902,195991200
2020-10-27,6845.200195,6846.700195,6647.000000,6651.299805,6651.299805,273169200
2020-10-28,6560.799805,6563.799805,6423.299805,6474.399902,6474.399902,323758000
2020-10-29,6467.700195,6514.000000,6329.500000,6411.799805,6411.799805,298195700
2020-10-30,6351.399902,6461.600098,6345.299805,6452.200195,6452.200195,260708300
2020-11-02,6481.399902,6590.700195,6396.299805,6585.600098,6585.600098,222245200
2020-11-03,6636.100098,6760.799805,6608.700195,6751.600098,6751.600098,281852500
2020-11-04,6616.700195,6790.799805,6563.700195,6781.899902,6781.899902,274816200
2020-11-05,6833.500000,6948.299805,6814.200195,6924.200195,6924.200195,255824700
2020-11-06,6890.600098,6940.399902,6829.399902,6870.399902,6870.399902,206308100
2020-11-09,6972.299805,7535.299805,6945.799805,7459.399902,7459.399902,751200600
2020-11-10,7447.100098,7720.299805,7439.500000,7711.399902,7711.399902,705610500
2020-11-11,7733.799805,7804.600098,7675.799805,7793.700195,7793.700195,401246900
2020-11-12,7721.700195,7773.299805,7688.000000,7726.000000,7726.000000,309657400
2020-11-13,7698.600098,7823.100098,7686.200195,7783.700195,7783.700195,297808600
2020-11-16,7905.899902,8102.399902,7879.000000,7986.200195,7986.200195,601880600
2020-11-17,7979.000000,7979.000000,7835.799805,7934.299805,7934.299805,428970100
2020-11-18,7914.100098,7994.299805,7888.700195,7981.500000,7981.500000,296385800
2020-11-19,7907.200195,7978.799805,7863.899902,7930.200195,7930.200195,261607300
2020-11-20,7938.799805,8001.100098,7920.000000,7977.899902,7977.899902,232651500
2020-11-23,8029.100098,8067.299805,7972.200195,7981.200195,7981.200195,278313000
2020-11-24,8052.399902,8143.200195,8045.299805,8143.200195,8143.200195,351639600
2020-11-25,8172.399902,8199.900391,8084.399902,8164.700195,8164.700195,294450000
2020-11-26,8184.799805,8184.899902,8086.700195,8104.600098,8104.600098,218317400
2020-11-27,8069.100098,8190.700195,8054.399902,8190.700195,8190.700195,415126100
2020-11-30,8130.600098,8165.200195,8075.399902,8076.899902,8076.899902,544905000
2020-12-01,8112.700195,8176.399902,8100.200195,8140.799805,8140.799805,284946100
2020-12-02,8111.100098,8226.200195,8104.200195,8220.799805,8220.799805,310837500
2020-12-03,8208.099609,8223.400391,8154.799805,8200.700195,8200.700195,233469300
2020-12-04,8201.200195,8322.900391,8197.000000,8322.900391,8322.900391,352968100
2020-12-07,8283.299805,8296.400391,8225.500000,8275.599609,8275.599609,228160200
2020-12-08,8262.400391,8273.599609,8206.299805,8227.599609,8227.599609,202823300
2020-12-09,8262.200195,8292.599609,8223.099609,8235.299805,8235.299805,212038900
2020-12-10,8260.299805,8284.299805,8124.899902,8182.299805,8182.299805,272111500
2020-12-11,8147.799805,8151.399902,7978.100098,8063.100098,8063.100098,269809400
2020-12-14,8160.200195,8222.500000,8140.500000,8140.799805,8140.799805,225309600
2020-12-15,8153.200195,8166.600098,8099.700195,8152.399902,8152.399902,213877000
2020-12-16,8166.399902,8209.700195,8104.399902,8139.500000,8139.500000,218432700
2020-12-17,8164.600098,8180.799805,8110.500000,8153.399902,8153.399902,193099700
2020-12-18,8114.299805,8159.399902,8036.700195,8037.399902,8037.399902,355173100
2020-12-21,7860.899902,7872.299805,7663.500000,7789.799805,7789.799805,339116800
2020-12-22,7822.000000,7942.399902,7818.000000,7934.200195,7934.200195,187112500
2020-12-23,7948.799805,8084.200195,7940.000000,8073.600098,8073.600098,183108500
2020-12-24,8101.200195,8112.399902,8073.299805,8111.500000,8111.500000,83708200
2020-12-28,8179.299805,8192.099609,8122.200195,8155.600098,8155.600098,147457600
2020-12-29,8203.200195,8225.799805,8167.000000,8174.799805,8174.799805,143794800
2020-12-30,8174.200195,8194.200195,8149.799805,8154.399902,8154.399902,129930500
2020-12-31,8116.899902,8129.799805,8073.700195,8073.700195,8073.700195,82261100
2021-01-04,8191.799805,8207.200195,8053.000000,8099.200195,8099.200195,213153000
2021-01-05,8052.200195,8118.100098,8037.399902,8091.500000,8091.500000,173796400
2021-01-06,8179.799805,8383.700195,8134.100098,8350.299805,8350.299805,275695700
2021-01-07,8383.799805,8399.500000,8274.099609,8385.799805,8385.799805,247341500
2021-01-08,8439.700195,8439.700195,8366.200195,8407.700195,8407.700195,204981400
2021-01-11,8369.200195,8411.900391,8317.000000,8357.500000,8357.500000,188251800
2021-01-12,8375.200195,8396.299805,8322.400391,8345.900391,8345.900391,207298100
2021-01-13,8353.900391,8386.599609,8318.700195,8361.099609,8361.099609,206409700
2021-01-14,8360.900391,8394.400391,8335.900391,8372.400391,8372.400391,196757600
2021-01-15,8332.200195,8361.700195,8173.799805,8230.700195,8230.700195,251305100
2021-01-18,8194.700195,8259.400391,8180.700195,8254.500000,8254.500000,122092800
2021-01-19,8303.700195,8320.200195,8198.400391,8199.000000,8199.000000,162964400
2021-01-20,8220.299805,8240.900391,8140.299805,8204.099609,8204.099609,147519500
2021-01-21,8234.500000,8275.900391,8117.899902,8122.100098,8122.100098,179934200
2021-01-22,8072.700195,8078.100098,7971.100098,8036.399902,8036.399902,233703000
2021-01-25,8076.899902,8085.799805,7846.000000,7897.299805,7897.299805,218852300
2021-01-26,7907.700195,8008.500000,7907.700195,7964.899902,7964.899902,177642900
2021-01-27,7950.399902,7995.500000,7782.500000,7852.700195,7852.700195,208275300
2021-01-28,7767.200195,7958.899902,7713.500000,7932.500000,7932.500000,201655300
2021-01-29,7825.799805,7882.899902,7757.299805,7757.500000,7757.500000,250623200
2021-02-01,7823.000000,7842.299805,7779.799805,7798.200195,7798.200195,182007000
2021-02-02,7844.600098,7958.899902,7828.100098,7950.899902,7950.899902,238438100
2021-02-03,8048.200195,8088.200195,7983.299805,8012.799805,8012.799805,220821600
2021-02-04,8031.399902,8122.600098,8005.399902,8122.600098,8122.600098,241673000
2021-02-05,8129.799805,8227.200195,8107.299805,8214.700195,8214.700195,261535200
2021-02-08,8251.799805,8260.299805,8187.899902,8219.000000,8219.000000,203539900
2021-02-09,8216.799805,8219.000000,8090.799805,8101.000000,8101.000000,159552300
2021-02-10,8127.200195,8144.299805,8026.899902,8065.399902,8065.399902,170296200
2021-02-11,8067.100098,8095.100098,8008.200195,8037.600098,8037.600098,136461900
2021-02-12,8025.000000,8055.000000,7921.299805,8055.000000,8055.000000,157832900
2021-02-15,8124.399902,8218.599609,8108.200195,8203.500000,8203.500000,193906300
2021-02-16,8215.099609,8222.299805,8129.200195,8153.700195,8153.700195,164686700
2021-02-17,8140.799805,8176.299805,8073.899902,8122.700195,8122.700195,190607900
2021-02-18,8133.500000,8168.600098,8045.299805,8058.100098,8058.100098,151455500
2021-02-19,8066.700195,8172.600098,8016.100098,8151.600098,8151.600098,209007000
2021-02-22,8119.600098,8126.299805,8045.299805,8112.200195,8112.200195,221465900
2021-02-23,8128.000000,8259.900391,8107.600098,8252.099609,8252.099609,293160800
2021-02-24,8266.599609,8311.500000,8205.200195,8269.599609,8269.599609,225852700
2021-02-25,8331.200195,8387.000000,8310.700195,8317.799805,8317.799805,309755000
2021-02-26,8218.599609,8377.099609,8166.299805,8225.000000,8225.000000,291865800
